canonical_smiles,CYP1A2_pIC50_direct_inhibition,chemprop_split
O=C(CC1CC2CCC1O2)Nc1ccc(Oc2ccncc2)c(Cl)c1,5.614650313,train
Cn1cc(-c2nc(C3COc4ccccc4O3)no2)c(-c2ccncc2)n1,5.924096243,val
Cn1c(C(=O)NC2(c3nnc[nH]3)CCC2)cc2cc(C(F)(F)F)ccc21,5.117560838,train
O=S(=O)(N[C@]12CCC[C@H]1CNC2)c1onc(C2CC2)c1Cl,5.041680803,train
Cc1cc(C(=O)Nc2cnn(C)c2C)nc2ccccc12,5.89035038,train
Cc1cccc(-c2nc(C(=O)NC3(c4nnc[nH]4)CCC3)c(C)[nH]2)c1,4.348778185,train
O=C(Nc1ccc2[nH]nnc2c1)c1csc2ccccc12,5.305833905,train
CC(CC(=O)NC1CCC2(CC1)N=N2)c1ccc(F)cc1,4.951977945,train
O=C(NCc1ccc(C2CCCCC2)cc1)NCc1cnccn1,3.874877502,train
OCC(Nc1ncnc2c1oc1ccccc12)c1c(F)cccc1F,5.01047352,train
Cc1ccc(F)c2[nH]c(C(=O)NC(CC3CC3)C(=O)O)cc12,4.267403875,train
O=C(NCc1cc[nH]n1)N1CCc2cc(-c3cccc(F)c3)ccc21,5.471783767,train
CCO[C@@]1(C)C[C@H]1NC(=O)c1ccnc(N2CCOCC2)n1,4.96220564,train
c1ccc(-c2cc3c(N4CCC(n5cncn5)C4)ncnc3s2)cc1,6.643057535,train
O=C(Cc1ccc2cn[nH]c2c1)NC1CC1c1ccccc1Cl,5.39463625,train
Cc1ccc2nc(NC(=O)N3CCc4cn[nH]c4C3)sc2n1,3.861599535,train
O=C(NCCC1C(=O)Nc2ccccc21)c1cc2c(s1)CCCCC2,4.798317928,train
O=C(N[C@H]1c2ccccc2CC[C@H]1O)c1cc(=O)[nH]c(C2CC2)n1,4.236307218,train
O=C(Nc1cccc(Cn2nc3ccccn3c2=O)c1)N1CC=C(c2c[nH]c3ncccc23)CC1,5.57377753,val
Cc1ccc(-c2ccc(C)c(NC(=O)[C@@H]3CCOC3)c2)o1,4.87605709,train
COc1ccc(C(=O)N2CCC(CS(N)(=O)=O)C2)c2ccccc12,2.768636125,train
O=C(NC(c1ccncc1)C1CC1)c1cn2c(n1)CCC2,3.245417602,train
Nc1c(C(=O)N2CC[C@H](OC(F)F)C2)cnn1-c1ccccn1,5.465486595,train
O=C(Nc1ccncc1)c1cccnc1Oc1ccc(Cl)cc1Cl,6.236445705,train
O=C(c1cncc(-c2ccc3c(c2)CCO3)c1)N1CCCCCO1,5.305972895,train
Cc1cc(C(=O)N2CCC(O)(c3ccc(F)cc3)C2)c2n[nH]cc2c1,6.3495178,train
Cn1nncc1S(=O)(=O)NCC1CCCc2ccccc21,5.472312683,val
CCc1ccc(Cn2c(=O)[nH]c3cc(OC)c(OC)cc3c2=O)cc1,5.36122096,train
C[C@H]1CNC[C@@H](C(=O)NCCc2c[nH]c3c(Cl)cccc23)O1,4.312523853,train
O=C(NCc1csc(-c2ccco2)n1)N1CCC(N2CCCC2)C1,3.771370683,train
CN(C(=O)c1cc2c(C(F)F)nn(C)c2s1)C1CCCc2c1cnn2C,4.04451513,train
CC(O)(Cc1nc(COc2ccc3ccccc3c2)no1)C1CC1,5.99235015,train
COc1ccc2onc(CC(=O)NCc3cc(C4CC4)n(C)n3)c2c1,5.148381035,train
Cn1nc(C(=O)NC2CCCOc3c(F)cccc32)cc1C(F)F,4.696802475,train
Cc1cnc(C(=O)N[C@H]2c3ccccc3C[C@@H]2O)cc1C,4.493009942,train
O=C(c1[nH]c2ccc(Cl)cc2c1Cl)N1CCC(O)(c2ccc(F)cc2)C1,4.65559707,train
Fc1cccnc1OC1CCN(c2nccnc2C(F)F)CC1,4.3306791,train
O=C(c1ccc(Cn2cncn2)cc1)N1C[C@H](C2CC2)C[C@@H]1C1CC1,5.030950358,train
Cn1c(C2C(C3CC3)CCN2C(=O)Nc2cc3ccccc3cn2)n[nH]c1=O,4.137496055,val
O=C(NCC1(Cc2ccccc2)CCC1)c1cccc2cn[nH]c12,5.82772761,val
O=C(c1coc(=O)c2ccccc12)N1CCCC2(CCCc3ccccc32)C1,4.357767425,train
CC(C)c1ncc(C(=O)N2CCC(Cc3nc4ccccc4[nH]3)CC2)s1,2.85838406,val
O=C1NCc2c(NC(=O)c3cnn4ccccc34)cccc21,4.441024328,train
CCn1cccc(NC(=O)CC2CC(=O)Nc3ccccc32)c1=O,2.738524978,train
COC1(c2cnnn2C)CN(c2ccnc(Cc3ccccc3)n2)C1,3.29024339,train
CN1C(=O)C(C)(C)COc2ccc(NC(=O)Cc3ccsc3)cc21,5.09262361,train
O=C(Nc1cnn(Cc2ccccc2)c1)N1CCC(n2ccnc2)CC1,4.458827477,train
Cc1nc2ccc(NC(=O)c3cc(C4CC4)nn3C)cn2n1,4.071929785,val
O=C(NC(c1ccncc1)C1CC1)c1cccc(OCC(F)F)n1,7.16801983,train
CCc1ccc(C2CN(C(=O)c3ccc4cc[nH]c4n3)CCO2)cc1,4.82344904,train
NS(=O)(=O)CC1CCN(C(=O)c2ccc(-c3ccccc3)o2)C1,5.344484643,train
Cc1ccc(-c2cccc(NC(=O)CN(C)C(=O)C3CC3)n2)cc1,5.363035167,val
O=C(Nc1ccc(NC(=O)C2CCCO2)cc1)NC1CCCN(c2ccccc2Cl)C1=O,2.116247137,train
O=C1CCCN1Cc1ccccc1NCc1cnc(-c2ccsc2)s1,4.69094824,train
COc1cc(OC)cc(C(=O)N(C)Cc2cccc(C)c2)c1,4.824067162,train
COC(=O)c1ccccc1C(=O)Nc1nnc(-c2ccccn2)s1,3.274140225,train
Cc1sc(C(N)=O)cc1NC(=O)Cc1ccccc1OC(C)C,2.320936362,train
O=C(Nc1cc(F)cc(N2CCOCC2)c1)N[C@]12CCC[C@H]1CNC2,5.394589782,train
CCn1ncc(Cl)c1C(=O)NCc1cn(-c2ccc(OC)cc2)nn1,4.977921315,train
CCOc1cc(N2CCC(Cc3c[nH]cn3)CC2)nc(C)n1,5.165077923,val
O=C(COc1ccc2c(c1)CCCC2)NC1CCCCC1,5.25169719,train
CN(Cc1ccncc1)C(=O)c1n[nH]c2ncc(Br)cc12,6.796123202,train
Cn1cc(C2NC(N)=Nc3nc4cc5c(cc4n32)OCCCO5)c(-c2cc3ccccc3o2)n1,4.995842308,train
Cc1cc(-c2nc(-c3ccc(N4CCCCC4)cc3)no2)ccn1,3.464743202,train
COc1ccc(C2CCN(C(=O)c3cc4c(ccn4C)[nH]3)C2)cc1,4.92848564,train
CSc1[nH]c(=O)c(C(=O)N2Cc3ccccc3OCC2C)cc1C#N,3.580218852,train
O=C(c1ccc(NCC2CC2)nc1)N1CC=C(c2c[nH]c3cc(F)ccc23)CC1,5.189623607,train
O=C1NCC2CN(Cc3ccc(-c4cccc(Cl)c4Cl)o3)CCN12,5.142250608,train
CC(C)n1ccc(CNC(=O)c2cn(C)nc2-c2ccco2)n1,5.159640505,train
COc1ccc(-c2nc(-c3cnccn3)nn2C2CCCC2)cc1,4.89527568,train
Cc1ccc(S(=O)(=O)NC(=O)c2cccc(-c3ccncc3)n2)cc1,2.29687258,train
CCn1c(=O)c(NCc2nnc3ccc(C)cn23)nc2ccccc21,5.458361225,val
Cn1ccc(-c2[nH]ncc2C(=O)Nc2ccc(-c3cc(=O)[nH][nH]3)cc2)n1,4.781566355,train
Cc1nc2c(cc1C(=O)NCC1Cc3ccccc3O1)c(C)nn2C,3.683065297,train
Cn1c(=O)c(CNc2ccc(Cl)cn2)cc2ccccc21,5.045519055,train
Cc1nnc(-c2cccc(-c3noc(C4CC(=O)N(c5ccc6c(c5)CCC6)C4)n3)c2)[nH]1,3.397316567,train
COc1ccc(NC(=O)c2cc[nH]n2)c(OCc2ccccc2)c1,5.737406968,train
Cc1cccc2ncnc(Nc3ccc4[nH]ccc4c3)c12,5.45362818,val
FC1(F)CC(c2nnc(Nc3ccc4c(c3)OCO4)[nH]2)C1,5.092065247,train
O=C(Nc1cnn(-c2ncccn2)c1)N[C@]12CCC[C@H]1CNC2,4.3257124,train
Nc1nc(C2CC2)ncc1C(=O)NCc1ccc2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2,2.49024627,val
COc1ccccc1CC(C)(C)NS(=O)(=O)c1cnc(N)c(C)c1,4.898082708,train
COc1ccccc1C1CCN(c2ncnc3c2CCCC3)C1,4.91695024,train
c1ccc(Nc2cc(-c3cccc(-n4cnnn4)c3)ccn2)nc1,5.76322843,train
COc1cccc(-c2nc(C(=O)NC3CCN(c4ncccn4)CC3)c(C)[nH]2)c1,4.98344575,train
O=C(c1cc(F)cc2nccnc12)N1CCC(Cc2nccs2)C1,2.075823873,train
Cc1cccc(NC2CCN(C(=O)c3n[nH]c4ccc(Cl)cc34)CC2)c1,4.88711199,train
COC(=O)c1ccc(-c2nc3ncccc3n2C)cc1Br,4.883194592,train
CC(C)(C)c1ccc(O)c(NC(=O)c2cccc(Cn3cncn3)c2)c1,7.444914285,train
Cc1nc2cc(=O)[nH]n2c(C)c1CC(=O)N1CCC(Cn2cccn2)CC1,4.939029643,train
c1ccc2sc(CN3CCC(Cc4c[nH]cn4)CC3)nc2c1,4.928972322,train
O=C1CN(C(=O)c2ccc3c(n2)CCCC3)CN1CC1CC1,5.411912248,train
O=C(Nc1ccccc1NCC(F)(F)F)c1cc2ncccn2n1,5.615187175,train
Cc1cc(CNC(=O)NC2CCc3c(Br)cccc32)on1,4.433970477,train
CNC(CO)c1cccc(-c2ccc3c(c2)CCOC3)c1,4.806075,train
Clc1ccc(CNc2cccc(-c3nnc[nH]3)c2)c(Cl)c1,5.682462058,val
O=C(C1CNc2ccnn2C1)N1CCc2[nH]nc(-c3ccc(Cl)cc3)c2C1,5.572826473,train
Cn1ncc2c(=O)[nH]c(Nc3ccc(OC4CCCC4)c(F)c3)nc21,3.736200485,val
c1nc(NCc2ccn(C3CCCC3)n2)c2cc[nH]c2n1,5.072082613,train
NC(=O)CC1CCCCN1c1nc(-c2cc(F)cc(F)c2)ns1,5.657668365,val
CCc1nc(CS(=O)(=O)CC(=O)Nc2ccc3c(c2)CCC3)cs1,4.90689459,train
CC(C)(CS(C)(=O)=O)NC(=O)c1cc2ccc(C(F)(F)F)cc2[nH]c1=O,2.010933592,train
CC(C)CCN(Cc1ccc(Cl)c(Cl)c1)C(=O)c1csc(-c2nnc[nH]2)n1,5.298937333,train
Cc1cc(C)cc(-n2nc(C(=O)NC(C)(C)CN3CCOCC3)cc2C)c1,4.86428017,train
O=C(NCc1c[nH]c2ccc(F)cc12)c1cc2c(nn1)CCCC2,5.025191425,train
Cc1n[nH]c2ccc(C(=O)NCC3(Cc4ccc(F)cc4)CCCC3O)cc12,4.503792502,train
Cn1ncc2ccc(-c3noc([C@]45CNC[C@H]4CCOC5)n3)cc21,5.32552638,train
Cn1ccnc1-c1cn(-c2ccccc2OC(F)(F)F)nn1,6.519893535,train
O=C1CCC(NC(=O)c2cc3cc(F)ccc3nc2O)C(=O)N1,1.97698462,train
Cc1ccc(N2CCCC(NC(=O)c3[nH]c4ccccc4c3Cl)C2)nn1,4.971656497,val
O=C(Nc1cn[nH]c1)c1cc2ccccc2n1Cc1ccncc1,5.046927207,train
O=C(Nc1cn[nH]c1)c1cc2c(OC(F)F)cccc2[nH]1,6.97618021,train
Cc1occc1C(=O)NC1CCN(C(=O)C2CCCN(C(=O)Cc3ccc(F)cc3)C2)CC1,2.05886211,train
Cc1ccc2c(CCC(=O)N3CCN(C(=O)C4CCCN4C)CC3)c[nH]c2c1,3.850819357,train
c1ccc(Cn2cncc2Cn2cc(Cn3cncn3)nn2)cc1,3.619158855,train
O=C(CN1CCOC1=O)Nc1nc2c(s1)C(=O)NCCC2,2.27034177,train
CN1CCCN(c2ccc(-c3noc(C4CC5C=CC4C5)n3)cn2)CC1,3.335483357,train
Cc1cc(Br)cc(S(=O)(=O)Nc2cccc3cc[nH]c23)c1,5.02937702,train
CC(=O)N1CCc2cc(C(=O)Nc3cccc(-c4nnc(C)n4C)c3)ccc21,2.118008605,train
Fc1ccc2c(c1)[nH]c1ncnc(N[C@H]3CCC[C@H]3n3cccn3)c12,5.948517677,train
Nc1nc(COC(=O)c2cncc(-c3ccccc3)c2)nc2ccccc12,4.971627888,train
C=C1COc2c(C(=O)NCc3n[nH]c4ccc(Cl)cc34)cnn2C1,4.938106148,train
CCC1CCN(C(=O)c2nn(-c3cccc(Cl)c3)nc2C)C1,5.231568163,train
Cc1ccc2c(c1)CCN(c1ncc(S(N)(=O)=O)cc1C(F)(F)F)C2,5.341003912,train
c1ccc(N2CCC(CNc3ncnc4ccccc34)C2)cc1,5.037264623,train
CO[C@H]1C[C@H](CNC(=O)Nc2c(-c3ccccc3)[nH]c3ccccc23)C1,4.816643603,val
O=C(Nc1c[nH]c2ccccc12)c1conc1C1CCCC1,5.282190228,train
Cc1ccc(-c2nc(C(=O)NCc3cnccc3C)cs2)cc1,5.513695345,train
CC(C)n1ncc2cc(C(=O)OCC(=O)NCCOc3ccc4c(c3)OCO4)cnc21,5.4540855,train
COCc1ccc(C(=O)Nc2cccc(-c3ccn[nH]3)c2)nc1,5.245688108,train
OCC(Nc1nc(-c2ccccc2)ns1)c1cccc(Cl)c1F,5.068768728,train
CC1(C)OCc2ccc(-c3ccc4c(c3)CNCC4)cc2O1,5.62132827,train
O=C(Nc1nccs1)C1CCCN1C(=O)CCc1ccccc1O,4.514747225,train
Cc1ccc(-c2cn(C(C)C(=O)Nc3cccc(C#N)c3)nn2)cc1,5.145038037,train
COc1cccc(NC(=O)c2cc(C3CC3)nc3ccc(C)cc23)c1O,4.850214027,train
O=C(OCc1cc2ccccc2[nH]c1=O)C1(c2ccccn2)CC1,4.974948185,train
CN1CCOc2ccc(NC(=O)c3cc4cc(F)ccc4[nH]3)cc21,5.575078667,train
Cc1cc2cc(CNC(=O)c3cccc([N+](=O)[O-])c3)ccc2[nH]1,5.54379485,train
O=C(NCc1cnc2n1CCCC2)c1ccccc1Oc1ccccc1,5.189477727,train
NC(=O)[C@@H]1Cc2ccccc2CN1C(=O)c1ccc2ccc(Cl)cc2n1,4.909640955,train
COc1ccc(-c2noc(C(C)Cn3ccnc3)n2)cc1,5.23539196,train
O=C(c1ccn(-c2ccccc2F)n1)N1CCC(Oc2ccccn2)C1,6.829797427,train
CN(Cc1noc(C2CC2)n1)C(=O)c1ccc2ccccc2n1,4.906514393,train
Cc1cc(C)c2nc(NC(=O)CCOC3CCOCC3)sc2c1,5.018145305,train
N#Cc1ccc(N2C(=O)NC(CCc3ccncc3)C2=O)cc1,5.114508545,train
O=C(CCc1ccncn1)N1CCCc2cccc(O)c21,4.951358575,train
O=C(CCc1nc(-c2ccncc2)no1)N1CCCCC1Cc1ccc(O)cc1,5.09154258,train
CC(C)CC1COCCN1C(=O)Nc1ccc(C2CC2)nn1,4.02754536,train
FC(F)(F)c1cc(NCC2CCOCC2)nc(-c2cccnc2)n1,5.186929785,val
O=C(c1ccc(-c2cccc(F)c2)s1)N1C[C@H]2C[C@@]2(CO)C1,5.018384795,train
CC(C)N(C)Cc1nc(-c2ccc3c(n2)CCCC3)no1,4.989900158,train
CCc1cc(NCC(c2ccccc2)N2CCOCC2)ncn1,2.695982695,train
CC1CN(C(=O)Nc2cnn(Cc3ccccc3)c2)CC2(CCOC2C)O1,2.40076287,train
COc1cccc2c1CN(C(=O)c1ccc(NC3CC3)nc1)C2,5.951268233,train
Cc1cccc(-c2n[nH]c(NC(=O)Cc3cccc(OCc4cccnc4)c3)n2)n1,5.070780313,train
CC(=O)Nc1cccc(-c2nc(-c3ccc(O)cc3O)cs2)c1,7.405144345,val
CC(NC1CCCc2ncc(C(F)(F)F)cc21)c1cccc(C#N)c1,5.244450755,train
c1cncc(CC2CCCN(c3nsc4cccnc34)C2)c1,6.328517175,train
CC(Cc1ccc(F)cc1)C(=O)Nc1ccc(-n2ccnc2)nc1,6.73828981,train
O=C(COc1ccccc1-n1ccnc1)Nc1ccc(Cl)cc1,5.890563753,train
COc1ccc(-c2nc(-c3cccc(C(N)=O)c3)no2)c(F)c1,5.844491977,val
FC(F)Oc1cc(CNc2nnc(-c3ccon3)s2)ccn1,5.24065141,train
c1nc(NCc2ccn(C3CCCC3)n2)c2ccsc2n1,5.780750562,train
CCn1nc(C)c(C(=O)OCc2nc(-c3c(F)cccc3F)cs2)c1C,4.75499872,train
CCc1c[nH]c2ncnc(N3CCN(C4CCS(=O)(=O)C4)CC3)c12,3.563352015,train
CN(C)c1ccccc1-c1ccnc(N2CCNCC2)n1,5.799931155,train
NC(=O)c1ccc2[nH]c(NC(=O)c3csc(-c4c(F)cccc4F)n3)nc2c1,5.227320898,train
CC(C)Oc1cccc(C(=O)Nc2c[nH]nc2-c2ccccn2)n1,6.840346737,train
Cn1cc(CC2CCN(c3ncnc4[nH]ccc34)C2)cn1,5.09296862,train
Cn1cc(CNc2ccc(NS(C)(=O)=O)cc2)c(-c2ccc3c(c2)OCCCO3)n1,5.191857085,train
FC(F)(F)c1cccnc1COc1cnn2c1CNCC2,4.984620122,train
CC(C)n1ncc2c(C(=O)Nc3ccc(S(C)(=O)=O)cc3)cc(-c3cccs3)nc21,1.94001595,train
Cc1cc(C)c(NC(=O)N2CCc3nc(C)n(C)c3C2)cc1Cl,4.814014597,train
CC(=O)Nc1cccc(-c2ccc3c(c2)OCCCC3O)c1,5.193755937,train
CC1(C)CN(c2ncnc3c2OCCN3)Cc2cccc(F)c21,5.014127535,val
Cc1ccc(C(=O)NC2CCN(C(=O)c3nnc(C)s3)CC2)cc1,2.04147612,train
COc1cc(Br)c(CCNc2c(F)cncc2F)cc1OC,7.948524865,train
O=C(Cc1cccc2cccnc12)N1CCCCC1c1ncon1,3.411878885,train
CC(C)COc1ccc(C2(C(=O)N3CCc4[nH]ncc4C3)CCC2)cc1,3.79530019,train
COc1cccc(-c2cc(CN3C(=O)c4ccccc4C3=O)no2)c1,5.870257998,train
CNC(=O)C1Cc2ccccc2N1C(=O)Cn1nc2ccccn2c1=O,1.920213635,val
Cc1cc(C)nc(-n2nc(C(=O)NC3COC(C)(C)C3)cc2C)n1,5.023546825,train
O=C(NCc1cc2ccccc2s1)NC[C@]12C[C@H]1COC21CCC1,4.313483523,train
Cc1ccc(NC(=O)c2cccn(C)c2=O)c2cccnc12,6.212632232,train
O=C(Nc1cccc2cccnc12)c1ccc(-c2ccccn2)[nH]c1=O,1.999050187,train
O=C(Nc1cncnc1-n1cccn1)c1cnn2c(C(F)F)cc(C3CC3)nc12,6.252203423,train
Clc1ccccc1N1CCC(c2nc(-c3cccc4[nH]ccc34)no2)C1,5.81602332,train
CC(C)CC(c1nc(Cc2cncn2C)no1)N1CCCCC1=O,5.39669672,train
CC(C)(CNc1nccc2nccnc12)c1ccncc1,5.769169795,train
Cc1cnccc1OC1CCN(C(=O)c2cnc3c(c2)nnn3C)CC1,3.243709095,train
O=C1CCC(NC(=O)c2ccc3nc(-c4ccccc4)oc3c2)C(=O)N1,4.003649968,train
Cn1ccc(C2CCN(c3cc(C4CC4)ncn3)CC2)n1,3.84919785,train
Cn1cnc2c1CCN(C(=O)c1csc(-c3ccc(F)cc3)n1)C2,5.579016197,train
CN(C)c1ccc(-c2cncc(C(=O)NCc3cccc(=O)[nH]3)c2)cc1,5.309402598,train
COc1ccc(C(=O)Nc2ccccc2Cl)cc1C1CC1,6.117238633,train
Cn1cc(C(=O)NCc2cn3ccsc3n2)c2ccccc21,5.673541682,train
COc1cc(Cl)c(C)cc1NC(=O)Nc1ccc(Oc2ccccc2C(N)=O)nc1,5.132104528,train
Cc1cnc(C2CCN(c3cc(C4CC4)ncn3)CC2)s1,4.604758073,val
Cc1cnccc1CNC(=O)c1ccccc1N1CCOCC1,6.304488135,train
O=C(NCC1OCCc2ccccc21)c1occc1COc1ccccc1,5.39338793,train
CC(C)c1nn(-c2ccccc2)cc1CNC(=O)c1cccn(C)c1=O,5.262298323,val
COc1ccc(-c2cccnc2)cc1NC(=O)C1CC1C,7.76335634,train
O=C(Cc1n[nH]c2ccccc12)N1CCc2cc(Cl)ccc21,5.234456892,train
CC1(C)CN(C(=O)c2cnc3ccccc3n2)CC(C(F)(F)F)O1,5.792689712,train
O=C(c1cncc(-c2ccc(Cl)cc2)c1)N1CCC(O)CC1,4.517059267,val
O=C(NCCN1CCOCC1)c1ccc(-c2cccs2)cc1F,5.324971995,train
Cc1nc(NC2CC2)sc1C(=O)NCc1ccc(F)cc1,5.84268611,train
O=C(NCC1CCCC2(CCC2)O1)Nc1cc2ccccc2nn1,5.70175191,train
COc1ccc(NC(=O)c2cccc3c2C(=O)NC3)cc1,5.726395405,train
c1ccc(OCC2CN(c3nc(-c4cccnc4)nc4ccccc34)CCO2)cc1,5.799003935,train
CC1C(=O)NCCCN1C(=O)CCc1ccccc1C(F)(F)F,3.804000157,val
CC1(C)CCC(CCNC(=O)c2csc3cncn23)OC1,6.134430408,train
Cc1ccc(C(=O)NC2CCN(C(=O)C3(n4cnnn4)CCCCC3)CC2)cc1,4.907665685,train
O=C(Nc1nc2ccccc2n1CCc1ccccn1)c1csc(-c2ccsc2)n1,5.515966385,train
N#Cc1cc(NC(=O)c2c[nH]c3ccccc3c2=O)ccc1F,5.493386043,train
O=C(NCc1ccc(-n2ccnc2)nc1)c1n[nH]c(=O)c2ccccc12,6.223525422,train
CC(CNC(=O)N[C@H]1c2ccccc2C[C@H]1O)c1nc(-c2ccccc2)no1,4.251860225,train
CN(C)c1ncc(CNc2cc(C(F)(F)F)nc(-c3cccnc3)n2)n1C,6.300731918,train
COc1ccc(-c2nc3ccccc3[nH]2)cc1NC(=O)c1ccc(-c2ncn(C)n2)cc1,2.326819487,train
COc1ccc2nccc(N3CCCC(N4CCNC4=O)C3)c2c1,4.192617702,val
CC(NC(=O)[C@H]1CCCC[C@@H]1C(F)(F)F)c1ccc(-n2ccnn2)cc1,5.581384543,train
COc1cc(OC)cc(-c2noc(NC(C)CSC)n2)c1,5.691970162,train
N#Cc1cccc(NC(=O)c2cc(-c3cccnc3)n[nH]2)c1,6.110307123,val
CC[C@@H]1C(=O)NCCCN1Cc1nc(-c2cccc(Cl)c2)no1,4.016106385,train
FC(F)(F)Oc1ccccc1-c1noc(C2(c3ccccc3)CC2)n1,5.809583585,train
CN(C)c1ncccc1CNc1ccn(-c2ncccc2F)n1,4.69477369,train
CNC(=O)Cn1cc(NCc2cccc(-c3ccc(C)cc3)c2)cn1,6.064568935,train
O=S(=O)(CCC1CCCC1)Nc1ccc(-n2cncn2)cc1,5.990778608,val
O=C(C1SCCc2sccc21)N1CCC(c2ccncc2)CC1,5.046104843,train
CCOc1cnc(-c2noc([C@]34CNC[C@H]3CCOC4)n2)cn1,3.777630627,train
O=C(c1coc(C2CC2)n1)N1CCOc2c(Cl)cc(Br)cc21,5.93539921,train
Cc1nccc(NC(=O)C2CCCN(S(=O)(=O)c3ccccc3)C2)n1,4.469367545,val
NC(=O)NC(=O)CCNC(=O)Nc1nc2ccccc2s1,5.075340083,train
O=C(CCCc1cccs1)Nc1nc2c(s1)C(=O)NCC2,1.971150622,val
c1cc(-c2noc(C34CCCN(CCC3)C4)n2)cc(-n2ccnc2)c1,5.262218208,val
CN1CCCC1C(=O)N1CCN(CCc2nc(-c3ccccc3)no2)CC1,5.360857142,train
O=C(Nc1ccc(Cn2cccn2)cc1)Nc1[nH]ncc1C1CCC1,5.117787312,train
CCc1ccc2nccc(N3CCC(n4ccnn4)CC3)c2c1,7.018157643,train
Cn1cnc2ccc(NC(=O)c3noc4c3CCCC4)cc21,4.98168919,train
N#Cc1cnc2c(F)c(F)c(F)cc2c1NCc1nnc(-c2ccncc2)[nH]1,6.175550927,train
c1ccc(-c2cc(CNc3cccc(-c4ccon4)c3)[nH]n2)nc1,5.963513977,val
CC(C)(C)c1cnc(NC(=O)N2CCC(c3ccncc3)CC2)s1,5.044979403,train
Cc1cc(NC(=O)c2cc3cccnc3[nH]2)ccc1OCCN(C)C,4.124337697,train
O=C(Nc1cccc2c1OCO2)c1cccnc1C1CC1,5.089955452,train
CC(C)c1nsc(NC(=O)NCC2COC3(CCCCC3)O2)n1,5.812149652,train
CN(c1ccccc1)c1nc(C(=O)N2CC3(C2)CC3(F)F)cs1,5.403267787,train
Fc1ccc2c(C3CCN(c4cnc5c(n4)CCCC5)CC3)noc2c1,2.201957522,train
O=C(Nc1cccc(-c2noc(C3CC3)n2)c1)C(=O)N1C[C@@H](O)C[C@H]1CO,5.384656588,train
COc1ccc(CNc2cc(OC)ncn2)c(OC2CCCC2)c1,5.478182625,train
Cc1nc(Cc2nc(-c3ccc(N4CCCCC4)cc3)no2)c(C)s1,5.14686754,train
COc1ccc2nccc(N3CCCC(n4cncn4)C3)c2c1,7.341335027,val
Cc1c(C(=O)Nc2cccc(-c3ccn[nH]3)c2)sc2cncn12,6.038040677,train
Cc1ccc(-c2ccncc2)cc1NC(=O)c1cccc(C(N)=O)c1,5.465198392,val
CC1Cc2ccccc2N1Cc1ccoc1C(=O)Nc1ccncc1,5.126655018,train
COc1cc(C)c(NC(=O)Cn2sc3ccccc3c2=O)cc1C(F)(F)F,5.736394738,train
CCOc1ccc2ccccc2c1OCC1(O)CCOCC1,5.68151948,train
O=C(CCSc1ccc(Cl)cc1)Nc1cccc(S(=O)(=O)Nc2cn[nH]c2)c1,4.71772916,train
Cn1cnc(N2CCN(C(=O)Cc3c[nH]c4ccccc34)CC2)cc1=O,2.70612089,train
Cc1cc(CNC(=O)Nc2ncn(C(C)(C)C)n2)ccc1F,4.989326347,train
Cc1ccn2ncc(C(=O)Nc3ccccc3-n3cccn3)c2n1,5.561341582,train
Brc1cccc(C2CCN(c3ncnc4nc[nH]c34)C2)c1,5.060590572,train
CCc1ccc(-c2nnc(SC3CCN(c4ccccc4)C3=O)[nH]2)cc1,5.848593743,train
CC1Cc2ccccc2N1C(=O)COC(=O)c1ccc2c(c1)CCC(=O)N2,3.18947587,train
COc1cn(-c2ccccc2)nc1-c1nc(-c2ccccn2)no1,5.286606153,train
CC(C)Oc1ccccc1-c1nc(-c2cnccn2)no1,5.949862162,val
Cc1noc2ncc(S(=O)(=O)Nc3ccc(CN4C(=O)CCCC4=O)cc3)cc12,2.06571136,train
CC1(C)CC(c2nc([C@H]3CCO[C@@H]3C(C)(C)C)no2)c2ccccc2O1,3.366381088,train
N#Cc1ccc(C(O)Cn2nc(-c3ccc4c(c3)OCCCO4)ccc2=O)cc1,4.87105301,train
COc1ccc(Nc2nc(COC(=O)C3(C)CC(F)C3)cs2)cc1,5.278253475,train
COc1ccnc(C(=O)NCCc2nc(-c3ccc(Cl)cc3)n[nH]2)c1,4.900587587,train
O=C1CCC(N2Cc3ccc(-n4cc(C5CCCC5)nn4)cc3C2=O)C(=O)N1,4.047338095,train
O=C(NCC1(c2ccccc2)CCCO1)c1nnc(-c2ccccc2)o1,4.903293165,train
Cc1ccc2c(c1)nc(-c1cnn(Cc3ccccc3)c1)n2C,5.453021312,train
COc1nn(C)cc1NS(=O)(=O)c1c[nH]c2cc(Cl)c(Cl)cc12,5.161552162,train
O=C(Nc1cc(Cl)ccc1OCC1CCC1)N1CC[C@H]2CC[C@H](O)[C@H]21,5.48680374,train
CC1c2cn[nH]c2CCC1C(=O)OCC1CC2(CCC2)C1,5.70396762,val
c1cn2ccnc2c(N2CCCCC3(CCCCC3)C2)n1,5.211624103,train
c1ccc(CCn2ccnc2CNc2nccn3nc(-c4ccccc4)cc23)cc1,5.938020847,train
Cc1ccc(Br)cc1C(=O)NCCNc1ccc(C#N)cn1,5.79552609,train
COc1cc(NC(=O)N2CCCC(CO)(Cc3ccccc3)C2)ccn1,4.138903642,train
