inchikey,isoform,y_true,conf_low,conf_high,Molecule_Name,mean_abs_error,across_config_sd_signed_error,mean_soft_threshold_error,mean_within_compound_repeat_sd,hard_ae,easy_ae,hard_soft,easy_soft,disagreement,MolWt,MolLogP,TPSA,HeavyAtomCount,RingCount,FractionCSP3,loo_nn_similarity,scaffold,net_charge_ph74,interval_width
CWBRZGJTIAQEGN-UHFFFAOYSA-N,CYP2D6,4.929156447,4.702238,5.15157075,OCNT-2317895,0.1350464228051456,0.11169567451473139,0.03310461546898429,0.15481321733886605,False,True,False,True,False,385.45900000000034,2.4547,62.63000000000001,27,3,0.7777777777777778,0.40789473684210525,O=C(NCc1ncc[nH]1)NCC1(N2CCOCC2)CCCCC1,2,0.44933274999999995
CWINMFYUFBNRRM-UHFFFAOYSA-N,CYP2D6,5.653717428,5.4332625,5.81042025,OCNT-2318281,0.8105157633669194,0.09121510754848346,0.5900608353669189,0.13072415706037327,False,False,False,False,False,307.397,4.348620000000004,51.81,23,3,0.3157894736842105,0.3142857142857143,c1ccc(CCc2nc(-c3ccncc3)no2)cc1,0,0.3771577500000003
CWJYTKCXWQQNRC-UHFFFAOYSA-N,CYP2D6,4.493461017,4.40940775,4.60850075,OCNT-2310193,0.21469612865960064,0.18347999677976645,0.13591555758566679,0.11611586108641149,False,False,False,False,False,357.8410000000001,2.9907000000000012,54.46000000000001,25,4,0.3684210526315789,0.3684210526315789,O=C(NC1(c2ccccc2)CC1)c1ccc(N2CCOCC2)nc1,0,0.1990930000000004
CXAMTUILUGPKDJ-UHFFFAOYSA-N,CYP2D6,4.656436292,4.53405,4.80862825,OCNT-2314781,0.1690418796605286,0.20816062249659595,0.09592074188321865,0.15677200829641397,False,False,False,False,False,350.46600000000024,3.187000000000002,41.370000000000005,26,5,0.5238095238095238,0.28378378378378377,O=C(N1CCc2ccccc2C1)N1CCC(n2cnc3c2CCCC3)C1,2,0.27457825000000025
CXMFJZYJIIGCDT-UHFFFAOYSA-N,CYP2D6,4.879640272,4.660144,5.08488575,OCNT-2312016,0.1743418472009345,0.16607281174822275,0.0673145535846425,0.14161447283594145,False,False,False,True,False,360.4610000000002,3.196500000000002,58.120000000000005,27,4,0.3181818181818182,0.3783783783783784,O=C(NCCN1CCc2ccccc2C1)c1ccnc2ccncc12,1,0.4247417499999999
CXNMRZLIFZOQQP-UHFFFAOYSA-N,CYP2D6,4.402160077,4.26552725,4.55261475,OCNT-2317414,0.3422964163473211,0.12990366161293293,0.2081190628223637,0.12756438412422397,False,False,False,False,False,333.81899999999996,3.240400000000001,69.22,23,3,0.4117647058823529,0.42857142857142855,O=C(CCc1ccccc1)N1CCCCC1c1ncc[nH]1,0,0.28708750000000016
CXORMVTZPGEGDP-UHFFFAOYSA-N,CYP2D6,4.30954278,4.05839125,4.47292825,OCNT-2309135,0.5895582996466538,0.12929403726408273,0.42617282964665415,0.148301394277624,False,False,False,False,False,308.44700000000006,2.3226000000000004,32.78,21,3,0.6875,0.4166666666666667,O=C(c1cccs1)N1CCC(CCN2CCOCC2)CC1,2,0.41453700000000016
CYYZQVGRZABDLV-UHFFFAOYSA-N,CYP2D6,4.524866402,4.4326895,4.65238425,OCNT-2314263,0.19322918611288945,0.23128833642486524,0.14554005985883187,0.20567895516242493,False,False,False,False,False,319.19500000000005,4.390600000000001,53.6,21,3,0.06666666666666667,0.373134328358209,c1ccc(CNc2cccc(-c3nnc[nH]3)c2)cc1,-1,0.2196947499999995
DAOAPMJKVUJXID-UHFFFAOYSA-N,CYP2D6,4.73258698,4.61927675,4.87255325,OCNT-2311133,0.18737940020730479,0.09455080825225119,0.0891367669145631,0.1446787972603771,False,False,False,False,False,318.80800000000005,2.4608000000000008,41.49,22,3,0.375,0.3181818181818182,c1ccc(COc2cncc(N3CCNCC3)n2)cc1,1,0.2532765000000001
DAQOUNMIHPXDNM-UHFFFAOYSA-N,CYP2D6,5.956214795,5.840626,6.0752455,OCNT-2312206,1.4179768890974147,0.23456944147259567,1.3023880940974146,0.16283593028852653,False,False,True,False,False,366.42900000000014,1.0551199999999992,84.96999999999998,27,4,0.3888888888888889,0.3076923076923077,O=C(NC1CCN(c2ccncc2)C1)c1cnn(-c2cn[nH]c2)n1,1,0.23461949999999998
DAZULYSTDCFGOM-DZGCQCFKSA-N,CYP2D6,4.481437738,4.3787985,4.623393,OCNT-2314468,0.3894154009545939,0.18033995466070588,0.2766436914197203,0.19474212356445786,False,False,False,False,False,336.374,3.652400000000001,71.42,25,5,0.2777777777777778,0.3684210526315789,c1ccc2c(c1)[nH]c1ncnc(N[C@H]3CCC[C@H]3n3cccn3)c12,1,0.24459449999999983
DBDCGPKJFAXMNC-UHFFFAOYSA-N,CYP2D6,4.754357755,4.56522225,4.96787775,OCNT-2312608,0.0908283245982224,0.08763383181540152,0.02868213574840409,0.15828478327711074,False,True,False,True,False,288.35400000000004,3.071300000000001,50.7,22,3,0.16666666666666666,0.27941176470588236,c1ccc(CCNc2ccc3nccnc3n2)cc1,1,0.4026555000000007
DBKUYEVWAUISPH-UHFFFAOYSA-N,CYP2D6,4.49104167,4.37898675,4.6397615,OCNT-2310949,0.16751298804465062,0.17526865556148344,0.10233874367771488,0.149296728645029,False,False,False,False,False,299.349,2.4903000000000004,38.13,22,4,0.4117647058823529,0.3698630136986301,O=C(Cc1cn2c(n1)CCCC2)N1CCc2ccccc21,0,0.2607747499999995
DBUJZAYXHSBDLC-UHFFFAOYSA-N,CYP2D6,4.873686128,4.7413015,5.01916325,OCNT-2311450,0.08301160535010027,0.11584924732271369,0.044822311434073066,0.15213164498677312,False,True,False,True,False,314.43299999999994,2.0789,63.39,23,3,0.6666666666666666,0.2835820895522388,c1ccc(N2CCC(CN3CCCCC3)CC2)nc1,1,0.27786175000000046
DDMGYMGEWRCEQD-UHFFFAOYSA-N,CYP2D6,4.379761063,4.19048925,4.53769875,OCNT-2309589,0.2653537376353684,0.2974564177833069,0.1793566793357012,0.18496353914418215,False,False,False,False,True,408.9510000000001,3.535000000000003,66.48,27,2,0.35,0.2972972972972973,O=C(CS(=O)(=O)c1ccccc1)NCCCNc1ccccc1,0,0.34720949999999995
DDYQMQHUOWCBKE-UHFFFAOYSA-N,CYP2D6,5.530625235,5.41487525,5.648039,OCNT-2316676,0.2649901877329413,0.23533541622249535,0.22188107702928325,0.23251488789892943,False,False,False,False,False,324.3840000000002,3.5949000000000018,65.97,24,4,0.3888888888888889,0.4246575342465753,c1cn(-c2ccc(-c3noc(C4CCOCC4)n3)cc2)cn1,0,0.23316375000000011
DDZFVFCGOKWXIL-QMRHZFGWSA-N,CYP2D6,6.357498732,6.2613395,6.45102625,OCNT-2316012,1.2205201284006906,0.2988032373126173,1.1243608964006908,0.18905160309269473,False,False,True,False,True,322.47400000000016,2.3792,58.199999999999996,22,3,0.6470588235294118,0.43548387096774194,O=S(=O)(NCCNC1C[C@@H]2CCC[C@H]12)c1ccccc1,1,0.1896867499999999
DEGIHGBFUSEICZ-UHFFFAOYSA-N,CYP2D6,6.861031468,6.7847985,6.93677375,OCNT-2311998,2.4496848813555934,0.09919956613873204,2.373451913355593,0.28290270301545495,True,False,True,False,False,358.235,4.615200000000003,42.24,22,3,0.16666666666666666,0.35714285714285715,O=C(Cc1ccccc1)NCc1ccc2ccoc2c1,0,0.15197525000000045
DEWDGBANIMAKBM-UHFFFAOYSA-N,CYP2D6,4.488723545,4.40212875,4.61464425,OCNT-2313093,0.16896136497285497,0.16869098411328676,0.11200714714133242,0.16444743546743737,False,False,False,False,False,328.8070000000002,2.9174000000000007,77.73,23,3,0.375,0.2777777777777778,c1ccc(NCc2ccnc(N3CCCC3)n2)nc1,0,0.2125154999999994
DGGJWQMXQGSRJK-UHFFFAOYSA-N,CYP2D6,4.48363485,4.29677675,4.71038975,OCNT-2311397,0.2709867528421534,0.31967751846881715,0.18280046303312752,0.22843168286536167,False,False,False,False,True,346.3940000000001,2.6993800000000006,95.63,26,3,0.15789473684210525,0.34285714285714286,O=C(NCc1ccccc1)NCc1cn(-c2ccccc2)nn1,0,0.4136129999999998
DHQWOWWYSIXUOX-UHFFFAOYSA-N,CYP2D6,4.678832895,4.47047125,5.00692425,OCNT-2308684,0.14162322604157382,0.15911974337333387,0.052155129782446234,0.1899395621349982,False,True,False,True,False,446.5320000000001,3.1774000000000013,101.05000000000001,32,4,0.125,0.5,O=C(NCCc1ccccc1)c1cc(-c2ccncc2)nc2ccccc12,0,0.5364529999999998
DHTRYQIITKASDN-UHFFFAOYSA-N,CYP2D6,4.840807162,4.696618,4.98631275,OCNT-2316657,0.3860354766891431,0.22644606320384278,0.2617689704574465,0.1999079527932658,False,False,False,False,False,326.40399999999994,3.0131000000000014,75.94,24,4,0.5294117647058824,0.532258064516129,O=C(Nc1nn[nH]n1)N1CC2(CCC2)C1c1ccccc1,1,0.2896947499999998
DJASTDXLHIIVHO-UHFFFAOYSA-N,CYP2D6,4.397598207,4.295112,4.50276325,OCNT-2310500,0.7523536901199712,0.14704106814127593,0.6475236153017889,0.1897994400751858,False,False,False,False,False,299.4140000000001,3.4555000000000025,32.7,22,3,0.47368421052631576,0.29411764705882354,c1ccc2cc(OCCCN3CCCCC3)ccc2c1,1,0.2076512500000005
DJBNUMBKLMJRSA-UHFFFAOYSA-N,CYP2D6,4.968844087,4.77256825,5.15582,OCNT-2328418,0.3113039359095802,0.30422537831855256,0.18049306179282062,0.24877386941481483,False,False,False,False,True,414.34600000000006,3.4407000000000014,59.59,28,2,0.5882352941176471,0.39436619718309857,O=C(NCC1CCCCN1)c1ccccc1,1,0.38325175000000034
DJTKECHTBVUIMX-UHFFFAOYSA-N,CYP2D6,4.616928888,4.48870725,4.81667375,OCNT-2318399,0.11609904931593772,0.12206565352050552,0.08663631133139348,0.2184359110070176,False,True,False,True,False,403.8470000000001,3.4937000000000014,108.39,27,3,0.0,0.38571428571428573,O=C(Nc1ccncc1)c1cccc(NS(=O)(=O)c2ccccc2)c1,-1,0.3279664999999996
DKMFBWQBDIGMHM-UHFFFAOYSA-N,CYP2D6,5.695252392,5.51558925,5.86544175,OCNT-0022281,0.7248778052535559,0.18701871571273482,0.5454278223444643,0.1394981284334228,False,False,False,False,False,263.356,3.520500000000003,20.310000000000002,19,2,0.5625,0.5636363636363636,O=C(CCCN1CCCCC1)c1ccccc1,1,0.3498524999999999
DKVUIXXQGCNCLH-UHFFFAOYSA-N,CYP2D6,4.75301901,4.60913525,4.9257245,OCNT-2317634,0.11667179219176595,0.17336966123476255,0.06120449093051416,0.15031488853373884,False,True,False,True,False,380.49200000000013,2.9353000000000016,58.56,28,4,0.5,0.5070422535211268,O=C(C1CCN(c2cnccn2)CC1)N1CCCC1Cc1ccccc1,1,0.3165892500000007
DLBAMDGUUSBSOH-UHFFFAOYSA-N,CYP2D6,4.373530345,4.2300875,4.5189515,OCNT-2317626,0.4778859284699928,0.16354180308354305,0.3587814807427198,0.142620563035606,False,False,False,False,False,360.4540000000001,2.1090999999999993,60.03,26,4,0.65,0.36619718309859156,O=C(CC1(N2CCOCC2)CCCC1)NCc1ccc2c(c1)OCCO2,1,0.28886400000000023
DLKJZMONGZUVHF-UHFFFAOYSA-N,CYP2D6,2.867100462,1.12242275,4.04635925,OCNT-2310539,1.7745707087190126,0.14842381631497528,0.5962474707190123,0.14900124071940737,True,False,False,False,False,312.3690000000001,2.2060199999999996,66.48,23,3,0.3888888888888889,0.24675324675324675,O=C(CN1C(=O)c2ccccc2C1=O)NC1CC=CCC1,1,2.9239365
DMCXXMKECMKRRT-UHFFFAOYSA-N,CYP2D6,4.761829375,4.61931475,4.92201575,OCNT-2317842,0.1754071273249553,0.1285444435360412,0.08867358785573892,0.16785912972973735,False,False,False,False,False,314.433,3.342220000000002,43.18,23,3,0.5555555555555556,0.26666666666666666,c1ccc(C2CCCN2Cc2cnn[nH]2)cc1,1,0.3027009999999999
DMDGGSIALPNSEE-UHFFFAOYSA-N,CYP2D6,5.001328997,4.81228475,5.15494525,OCNT-0497986,0.7048195323287577,0.39554827434497697,0.5277387244196668,0.24999206715248254,False,False,False,False,True,331.29699999999997,0.014100000000000557,118.35999999999999,20,2,0.25,0.2318840579710145,O=S1(=O)NCNc2ccccc21,0,0.34266050000000003
DMGASOLXOZBSNF-UHFFFAOYSA-N,CYP2D6,6.900962065,6.79785825,7.0022675,OCNT-2317790,1.977900010649284,0.17033967592408597,1.8747961956492842,0.16143554594578668,True,False,True,False,False,311.81299999999993,1.8987999999999998,57.36000000000001,21,3,0.6666666666666666,0.37681159420289856,O=C(NC1CCN(CC2CCOC2)CC1)c1ccc[nH]1,1,0.20440925000000032
DMSGWBYWZFAVFS-UHFFFAOYSA-N,CYP2D6,4.515234905,4.41725875,4.66222825,OCNT-2314480,0.4329128249729186,0.16022205701937114,0.291684615805282,0.1667409732991115,False,False,False,False,False,351.4060000000001,3.2010200000000015,62.720000000000006,26,4,0.3,0.45454545454545453,O=C(c1ccco1)N1CCN(Cc2coc(-c3ccccc3)n2)CC1,2,0.24496949999999984
DOBMPNYZJYQDGZ-UHFFFAOYSA-N,CYP2D6,4.43952215,4.33091625,4.59123225,OCNT-0483502,0.2680665367308196,0.30114859371807334,0.2449945142599195,0.29209665317257927,False,False,False,False,True,336.29900000000004,2.9014000000000006,100.88,25,4,0.05263157894736842,0.23529411764705882,O=c1oc2ccccc2cc1Cc1cc2ccccc2oc1=O,-2,0.26031600000000044
DOGBPISGPDQHJZ-UHFFFAOYSA-N,CYP2D6,2.076707695,1.05405875,3.51295725,OCNT-2310136,2.335188652184259,0.24337479432049475,0.8989390971842592,0.24652455766372458,True,False,False,False,False,357.335,4.549380000000002,68.68,26,3,0.15789473684210525,0.3132530120481928,O=C(NCc1ccccc1)c1cccc2cc[nH]c12,0,2.4588985
DOJAQBAGHTVWPB-UHFFFAOYSA-N,CYP2D6,5.221734087,5.077974,5.360835,OCNT-2318516,0.8739708211321763,0.19185049342363966,0.7302107341321767,0.1849204732062109,False,False,False,False,False,390.87100000000015,4.308100000000002,70.67,26,4,0.2777777777777778,0.29069767441860467,O=C(Nc1ncc(Cc2ccccc2)s1)C1CCCc2[nH]cnc21,-1,0.2828609999999996
DOJYOJFSOYDGID-UHFFFAOYSA-N,CYP2D6,5.649233217,5.4854975,5.79790025,OCNT-2316796,1.0632804838320629,0.21420435198812765,0.899544766832063,0.19198107157796926,False,False,False,False,False,349.2280000000001,3.5954200000000016,55.13,21,3,0.375,0.34782608695652173,O=C(NCCc1ccccc1)c1ncoc1C1CC1,0,0.3124027499999995
DOLLPRXGPWPBSF-UHFFFAOYSA-N,CYP2D6,5.027558338,4.8685215,5.15644525,OCNT-2317493,0.1607316101247628,0.13269106065004788,0.0883708849161205,0.17735533261179678,False,False,False,False,False,337.4270000000001,3.1277000000000017,59.980000000000004,25,4,0.42105263157894735,0.3492063492063492,c1ccc2c(c1)CN(Cc1cn(Cc3ccon3)nn1)C2,1,0.28792375000000003
DOMXUEMWDBAQBQ-WEVVVXLNSA-N,CYP2D6,6.411201408,6.31295325,6.5084325,OCNT-0497979,1.225945966358134,0.16816949534771242,1.1276978083581335,0.21491353472181238,False,False,True,False,False,291.438,4.877300000000004,3.24,22,2,0.3333333333333333,0.4897959183673469,c1ccc2ccccc2c1,1,0.19547925
DONMNQYGZGXTJP-UHFFFAOYSA-N,CYP2D6,4.890540237,4.7226845,5.0277665,OCNT-2309697,0.12482710109560924,0.18215141778193453,0.07332082564325496,0.1731875402059331,False,True,False,True,False,308.372,2.670000000000001,32.34,22,3,0.5882352941176471,0.373134328358209,O=C(NCc1ccccc1)C1CCN(CC2CCC2)C1,1,0.3050820000000005
DOQJOKBIOMCLJC-UHFFFAOYSA-N,CYP2D6,5.032280945,4.91215625,5.14109125,OCNT-2318340,0.269685820837044,0.39274054637116584,0.2356342601692316,0.2243390587656668,False,False,False,False,True,345.7610000000001,3.3004000000000016,67.15,24,3,0.058823529411764705,0.5873015873015873,O=C(NCc1ccc(-n2ccnc2)cc1)c1ccccc1,-1,0.2289349999999999
DPCRFIMDLMABSP-UHFFFAOYSA-N,CYP2D6,5.39853003,5.2827445,5.5150105,OCNT-2310988,0.21853333011173434,0.12053607002139864,0.1626703015026751,0.21623398719324405,False,False,False,False,False,349.369,2.746600000000001,75.6,26,4,0.10526315789473684,0.5138888888888888,O=C(Cc1c[nH]c2ncccc12)NCc1ccc(-n2ccnc2)cc1,0,0.23226600000000008
DPLKWDRKFGHJOW-UHFFFAOYSA-N,CYP2D6,4.980678678,4.70805925,5.17943225,OCNT-2310760,0.26192223698147293,0.14053117944162752,0.07053727751120104,0.13632701930469213,False,False,False,True,False,365.4770000000001,2.989620000000002,62.300000000000004,27,3,0.4090909090909091,0.532258064516129,O=C(CCc1ccccc1)NC1CCN(C(=O)c2ccncc2)CC1,1,0.4713729999999998
DPQLVVYCRUDESV-UHFFFAOYSA-N,CYP2D6,5.88890636,5.795685,5.989962,OCNT-2312020,0.8995045537518963,0.2462000285722032,0.8103068410246234,0.18844022652762754,False,False,False,False,False,340.814,2.6606000000000005,69.81,24,4,0.2222222222222222,0.3157894736842105,O=C(NCC1Cc2ccccc2CN1)c1ccc2[nH]ncc2c1,0,0.19427700000000048
DPRJAAMTGOYYQR-UHFFFAOYSA-N,CYP2D6,4.66315949,4.5442025,4.8168005,OCNT-2311351,0.39874009643003955,0.20663008802228994,0.26250676506710424,0.15594435054669967,False,False,False,False,False,303.40200000000004,2.2295999999999996,50.72,22,3,0.5555555555555556,0.38333333333333336,C1=C(CNCC2CCOCC2)COc2ccccc21,1,0.27259800000000034
DRIAFSIJESLFGT-SJORKVTESA-N,CYP2D6,4.89503489,4.71486,5.07820775,OCNT-2318116,0.12515284207161845,0.0954573830754345,0.04423491473147636,0.13919179567687232,False,True,False,True,False,356.47400000000016,2.688600000000001,80.64999999999999,26,5,0.7368421052631579,0.3125,c1cc(CNC[C@H]2CC[C@@H](c3nc(C4CC4)n[nH]3)O2)n(CC2CCC2)n1,0,0.36334774999999997
DRUFNDFUCMLREO-UHFFFAOYSA-N,CYP2D6,5.310218017,5.22249025,5.39576025,OCNT-2311634,0.542417322039385,0.14817356918745445,0.4546895550393844,0.12141572717073433,False,False,False,False,False,316.43000000000006,2.8151,71.25,22,3,0.375,0.3492063492063492,O=C(Nc1ccc(-c2cscn2)cc1)C1CCCCN1,1,0.17327000000000048
DRXAZLUTUQIDMF-UHFFFAOYSA-N,CYP2D6,5.201118532,5.11273575,5.28283,OCNT-2312285,0.5380683469230207,0.24993539190023994,0.4551538438052848,0.18894433559000215,False,False,False,False,False,329.38500000000005,3.131500000000001,85.96,23,4,0.3333333333333333,0.49230769230769234,c1cc(OC2CCC2)cc(CNc2nnc(-c3ccon3)s2)n1,0,0.17009425
DSCFKVGBYYIBIQ-UHFFFAOYSA-N,CYP2D6,4.270086723,3.93026025,4.4397135,OCNT-2315159,0.6125273412840859,0.12694460823588333,0.44741445882954095,0.17581256493542788,False,False,False,False,False,326.44399999999996,1.9539999999999997,50.160000000000004,24,3,0.47368421052631576,0.5806451612903226,O=C(CCn1cccn1)NCC1CCN(CCc2ccccc2)C1,1,0.50945325
DSZCBVKQSSVRLT-UHFFFAOYSA-N,CYP2D6,4.480490055,4.28477675,4.70197675,OCNT-2316594,0.20267486315566013,0.19000365501131386,0.06086755614262342,0.1509823526883112,False,False,False,True,False,303.32200000000006,0.9504999999999992,90.30000000000001,22,3,0.35714285714285715,0.32,O=C(NCCc1cccc2c1OCCO2)Nc1cnn[nH]1,0,0.41720000000000024
DTKNSZIBMSDKHW-UHFFFAOYSA-N,CYP2D6,2.08517502,1.05729625,3.50528025,OCNT-2310606,2.479640060508581,0.19051895650345665,1.0595348305085808,0.1990449725175135,True,False,True,False,False,339.826,3.8066200000000023,46.92,24,3,0.15789473684210525,0.42424242424242425,O=C(NCCc1ccn(-c2ccccc2)n1)c1ccccc1,0,2.447984
DUADTXCVWFPPIL-UHFFFAOYSA-N,CYP2D6,4.49313406,4.40746875,4.6265585,OCNT-2312961,0.11238376536292603,0.07416614616985757,0.057653544446946196,0.1411444341645379,False,True,False,True,False,349.793,2.8914000000000017,54.46,24,3,0.29411764705882354,0.4084507042253521,O=C(NC1CCN(c2ccccn2)C1)c1ccccc1,0,0.2190897500000002
DUDNRIVARGBEHO-UHFFFAOYSA-N,CYP2D6,5.05527136,4.9038685,5.1751285,OCNT-2311638,0.5819488773184622,0.16596079057462734,0.4316638736820985,0.19255820246042885,False,False,False,False,False,380.40800000000024,1.5166999999999993,103.92999999999998,28,4,0.3157894736842105,0.4473684210526316,O=C(NCc1cc2n(n1)CCCC2)c1cnnn1-c1ccccc1,0,0.27125999999999983
DWNPCXRBSBGYDP-UHFFFAOYSA-N,CYP2D6,5.21643483,5.107443,5.3160525,OCNT-2311344,0.2529562162798538,0.044441263553440656,0.1690751624365027,0.18660589107333347,False,False,False,False,False,310.369,2.3403,52.08,22,2,0.5625,0.2911392405063291,c1ccc(C2=NOCC2)cc1,1,0.20860949999999967
DXYSPHKBHCXQEK-UHFFFAOYSA-N,CYP2D6,4.537143373,4.4046255,4.7186765,OCNT-2313520,0.22753156319092832,0.09843470581000727,0.10297128596193232,0.16659068748194586,False,False,False,False,False,377.4480000000002,2.695500000000001,83.28,28,4,0.2857142857142857,0.417910447761194,O=C(Nc1ccccc1N1CCCCC1)c1cncc(-c2cn[nH]c2)c1,0,0.3140510000000001
DYJBFCKHWTULLQ-UHFFFAOYSA-N,CYP2D6,4.5401842,4.46121125,4.64436925,OCNT-2311283,0.4266934983631423,0.12058245418488449,0.3242465747267787,0.15682097727475214,False,False,False,False,False,343.47500000000014,2.837600000000001,54.38000000000001,25,3,0.631578947368421,0.2875,c1cnc2ncnc(NCC3CCNCC3)c2c1,1,0.1831579999999997
DYLGFOYVTXJFJP-MYYYXRDXSA-N,CYP2D6,5.453308318,5.37636775,5.53299525,OCNT-2328816,0.32716591304734394,0.15396259230651582,0.27126516523984257,0.17156144427010822,False,False,False,False,False,528.9510000000001,9.151699999999998,23.47,35,4,0.3333333333333333,0.3472222222222222,C(=C1c2ccccc2-c2ccccc21)c1ccccc1,1,0.15662749999999992
DYLUUSLLRIQKOE-UHFFFAOYSA-N,CYP2D6,4.378321987,4.252536,4.5056455,OCNT-2328652,0.21021614252691084,0.27560630587879054,0.17964410517559337,0.2104752391669737,False,False,False,False,False,473.3810000000001,4.292600000000002,108.74,33,3,0.3157894736842105,0.2702702702702703,c1ccc(-c2ncnc(Nc3ccncc3)n2)nc1,0,0.2531094999999999
DYSXHEQZHLDEEV-UHFFFAOYSA-N,CYP2D6,5.03008099,4.91340425,5.104891,OCNT-2315548,0.49798141221082354,0.16418962500361137,0.3832677176653691,0.18994317129625332,False,False,False,False,False,352.793,3.042720000000002,73.66,24,2,0.29411764705882354,0.33783783783783783,O=C(NCc1ccncc1)c1ccccc1,0,0.19148675000000015
DYUKUFLTHOENJB-UHFFFAOYSA-N,CYP2D6,6.15888673,6.0742075,6.24406175,OCNT-2318684,0.8117772640104128,0.3127837664312391,0.7320448103740496,0.18275524331185702,False,False,False,False,True,321.428,3.0850000000000017,47.67,24,4,0.3684210526315789,0.373134328358209,c1cn(-c2ccc(CNCc3cn4c(n3)CCCCC4)cc2)cn1,1,0.1698542500000002
DYWXKXCQAIZFKB-TTZKSVMKSA-N,CYP2D6,5.341752797,5.24583775,5.430193,OCNT-2315539,0.32893141221463323,0.18737129500213057,0.2726278303584552,0.20939701141826045,False,False,False,False,False,325.37600000000003,1.1103999999999998,93.68,24,4,0.375,0.4492753623188406,c1cnn(CC2CC[C@@H](Nc3ccc(-n4ccnc4)nn3)C2)c1,1,0.1843552500000003
DZNPQDPYYZENCJ-UHFFFAOYSA-N,CYP2D6,4.399624023,4.3283475,4.49263675,OCNT-2309901,0.4389403887820388,0.16683665717657253,0.34745846541840275,0.1547862639508577,False,False,False,False,False,362.43300000000005,3.805500000000002,82.79999999999998,27,4,0.23809523809523808,0.35,O=C(NCCc1c[nH]c2ccccc12)c1cncc2[nH]ccc12,0,0.1642892500000004
FBIXRJHKNHRXFQ-UHFFFAOYSA-N,CYP2D6,4.454990203,4.38071725,4.56976625,OCNT-2318618,0.241034388444337,0.14535776537877898,0.18245716858724156,0.18716960127824736,False,False,False,False,False,389.46300000000014,2.9415400000000016,84.75,29,5,0.3333333333333333,0.3076923076923077,c1ccc2c(c1)CCN(c1nnc(-c3ccnc4[nH]cnc34)[nH]1)C2,-1,0.1890489999999998
FBOWIAGTHUDLQI-UHFFFAOYSA-N,CYP2D6,4.3664758,4.12916825,4.51520025,OCNT-2315805,0.30344684662086163,0.14373345217388958,0.18147996633062896,0.11013533860063864,False,False,False,False,False,325.41600000000005,2.1167999999999996,61.36000000000001,24,3,0.3888888888888889,0.38961038961038963,c1ccc(NCC2CCN(c3ccncc3)C2)nc1,1,0.38603200000000015
FBOYAGBRKKNXKS-UHFFFAOYSA-N,CYP2D6,5.33596842,5.252516,5.413952,OCNT-2316388,0.62162553741076,0.17699518617631793,0.5389049283198504,0.18470895687932626,False,False,False,False,False,325.3680000000001,4.027520000000003,76.39,24,3,0.2222222222222222,0.32432432432432434,O=C(NCc1cc2ccccc2o1)Nc1ccncc1,0,0.16143600000000013
FBQVIMAFKOGNEP-UHFFFAOYSA-N,CYP2D6,6.03976059,5.9097885,6.16832025,OCNT-2309256,1.1552797841995952,0.10113297492454103,1.025307694199595,0.13228961576208864,False,False,True,False,False,308.44700000000006,2.6214200000000005,32.78,21,3,0.6875,0.3472222222222222,O=C(c1cccs1)N1CCC2NCCCC2C1,2,0.2585317499999995
FBRYNROWKMCRQX-UHFFFAOYSA-N,CYP2D6,4.8163598,4.6795855,4.95050125,OCNT-2314219,0.19280877623480921,0.16455595318344166,0.11501660102782459,0.16759083315850257,False,False,False,False,False,347.2200000000001,2.4838199999999997,68.52000000000001,21,3,0.2857142857142857,0.34782608695652173,c1ccc(CCNc2ncnc3[nH]nnc23)cc1,0,0.27091575000000034
FCVXGURMAPSXMN-UHFFFAOYSA-N,CYP2D6,4.86034967,4.66252675,5.0620645,OCNT-2312113,0.15315277936603938,0.1612345113277422,0.058471502662951244,0.19121317342547295,False,False,False,True,False,306.797,1.9954199999999995,51.85,21,3,0.4666666666666667,0.4027777777777778,O=c1ncn(-c2ccccc2)n1CCC1CCNC1,1,0.39953775000000036
FCZNJMSICLCNRK-UHFFFAOYSA-N,CYP2D6,5.594462638,5.50762,5.68567175,OCNT-2309207,0.8455819613330042,0.13341612543662468,0.7587393233330041,0.11062631466197027,False,False,False,False,False,337.42300000000006,2.666100000000001,52.650000000000006,25,3,0.3,0.38461538461538464,O=C(CN1CC(=O)Nc2ccccc2C1)Nc1ccccc1,1,0.17805174999999984
FDGYVGAIXDSNLL-UHFFFAOYSA-N,CYP2D6,4.517929203,4.40593875,4.67874525,OCNT-2309338,0.41819427122462227,0.16624718890035003,0.290884899469443,0.22992136112278952,False,False,False,False,False,379.346,4.4566000000000034,42.74,23,2,0.5555555555555556,0.35,c1ccc(CNCc2c[nH]nn2)cc1,1,0.2728065000000006
FDKXTQMXEQVLRF-UHFFFAOYSA-N,CYP2D6,4.481938432,4.37614625,4.645699,OCNT-2328676,0.19377922406135212,0.2653775972403479,0.1422104570233377,0.20232683712953736,False,False,False,False,False,182.18699999999998,0.0688999999999999,99.72999999999999,13,1,0.3333333333333333,0.2127659574468085,c1c[nH]cn1,0,0.2695527499999999
