canonical_smiles,CYP3A4_pIC50_direct_inhibition,chemprop_split
O=C(c1cccn2nnnc12)N1CCC(C(F)(F)F)C2(CCOCC2)C1,2.136561533,train
O=C(NCc1n[nH]c(=O)n1C1CC1)c1ccc(F)c2cccnc12,2.96482114,train
Cc1c(F)ccc(Cl)c1C(=O)NC1CCc2ncccc2C1,4.235373165,train
O=C(NCCc1c[nH]c2c(Cl)cccc12)C(F)(F)c1cccnc1,5.675257702,train
O=C(NCC1CCOc2ccccc21)N1CCC(C2CCNC2)CC1,5.198271852,train
O=C(C1Cc2ccc(F)cc21)N1CCN(c2ncnc3ccsc23)CC1,6.06245664,train
CCn1ccnc1C1CCCCN1C(=O)c1ccc(C(N)=O)s1,3.21024772,train
COc1cccc2c(N3CCC(Oc4cnccn4)CC3)cc(C)nc12,4.813022092,train
Cc1cc(C)cc(OCC(=O)N2CCN(Cc3nc(COc4ccc(F)cc4)no3)CC2)c1,5.61840484,train
CC1Cc2cc(CNC(=O)NCc3nc(-c4ccco4)n[nH]3)ccc2O1,4.263427642,train
O=C(c1ccccc1-n1cnnn1)N1C[C@H](Cc2ccccc2)[C@@H](O)C1,4.84322006,train
O=C(NCCc1csc(-c2ccccc2)n1)c1cc(C2CC2)[nH]n1,4.71810331,train
CC(=O)N1CCc2ccc(S(=O)(=O)N3CCN(C(=O)CO)CC3)cc21,3.36999116,train
NC(=O)c1cn(CC(=O)N2CCc3ccccc3C2C(N)=O)c2ccccc12,4.000060308,train
CCCc1cc(C(=O)Nc2ccc3oc(=O)n(CC(=O)N4CCCCC4)c3c2)[nH]n1,6.251219898,train
O=C1CCC(c2cccc(NC(=O)c3cc(-c4ccccc4)ccn3)c2)N1,4.785654193,train
CCOC1CC(CC(=O)N2CCCCC2Cc2ccc(O)cc2)C1,3.910460825,train
CNS(=O)(=O)c1cccc(C(C)NC(=O)c2ccc3nnc(-c4ccccc4)n3c2)c1,4.710454785,train
Cc1ccc(-c2cc(C(=O)N3CC(C)OC(c4ccsc4)C3)[nH]n2)cc1,5.28338795,train
CCCC(=O)N1CCCC1C(=O)N1CCC(C(=O)Nc2ccccc2O)CC1,3.897178307,val
Cn1ccnc1C1(CNC(=O)c2ccc(Cn3cc(Cl)cn3)s2)NC(=O)NC1=O,4.313959628,train
CCCCOc1ccc(Cl)cc1CC(=O)Nc1cnccc1C,5.17296535,train
COc1cncc(NC(=O)CN2C(=O)CCOc3ccccc32)c1,3.747001085,train
Cc1nccnc1C(C)NC(=O)c1ccccc1-c1ccc(C(F)(F)F)cc1,5.8101924,train
CC1(c2ccc(F)c(Cl)c2)NC(=O)N(CC(=O)N2CCCC3(C2)NC(=O)NC3=O)C1=O,2.746786435,train
Cc1nc(-c2ccc(NC(=O)N3CC(c4ccccc4)C4CCCC43)cc2)cc(=O)[nH]1,4.653348517,train
O=C(NC1CCCN(C(=O)C2Cc3ccc(F)cc32)C1)c1ccc2ccccc2c1,5.166347952,train
COc1ccc2[nH]nc(NC(=O)c3cnn(-c4ccccc4)c3)c2c1,4.787617433,train
Cc1ccc(F)c2[nH]c(C(=O)Nc3cccc(C4(C)NC(=O)NC4=O)c3)cc12,4.982057725,train
CNS(=O)(=O)c1cccc(C(C)NC(=O)c2ccc3noc(-c4ccc(F)cc4)c3c2)c1,5.61961092,val
Fc1ccccc1-c1ccnc(N2CCN(CCc3cnccn3)CC2)n1,4.993356617,train
COc1ccc(Cl)cc1C(=O)N1CCCN(C(=O)c2cc(Cl)ccc2OC)CC1,4.82513654,train
O=C(NCC1CCc2ccccc21)c1ccnc(-n2ccnc2)c1,6.936491525,train
CCn1nc(C)cc1C(=O)Nc1ccc(Oc2cccc(C(N)=O)c2)nc1,3.5822512,val
COc1cc(OC)c2c(c1)N(S(=O)(=O)c1cnn(-c3ccccc3)c1)CCC2,5.501483087,train
Cc1cccc(NC(=O)N2CCCC(c3nc4cc(C)ccc4[nH]3)C2)c1,5.021583918,train
O=C1NC(=O)C2(CCCN(C(=O)Cn3c(-c4ccccc4)cc4ccccc43)C2)N1,4.574394202,val
COCCn1nc(C)c(Nc2ncnc3c2nnn3C2CC2)c1C,2.089793428,train
COc1ccc(C)cc1CC(=O)NCC1(c2cnn(C)c2)CCCO1,4.166984115,train
Cc1ccn2ncc(C(=O)NCC(F)(F)c3ccc(F)cc3F)c2c1,5.248214565,train
O=C(c1c[nH]c2cc(Cl)ccc12)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,5.09727303,train
COc1ccccc1-c1n[nH]c(NC(=O)c2cc(-c3cnn(C)c3)ccc2F)c1C,5.053911242,train
CC(C)(C(=O)O)C(=O)N1CCC(C(=O)Nc2ccc(Br)cn2)CC1,2.13615695,train
Cc1ccc2snc(C(=O)NC(c3cnn(C)c3)C(C)C)c2c1,5.07521693,train
CCO[C@H]1CCN(C(=O)c2ccc(Oc3cccnc3)cc2)C1,4.169420973,val
CC1(C)C(c2cc(NC(=O)c3cc4n(n3)CCCO4)[nH]n2)C1(C)C,3.589565958,train
CN1C(=O)CN(C(=O)c2cnn(C3CCC3)c2)c2ccccc21,3.077856338,train
O=C(c1nccc2cccnc12)N1CCC[C@@H]1Cn1ccnc1,4.912909038,train
CN(CC(=O)NCCc1cn(C)c2ccccc12)[C@@H]1CCC[C@H]1O,4.65893179,train
O=C(Cc1coc2c(F)c(F)ccc12)N[C@H]1CCC[C@H]1n1ccnc1,5.54733069,val
CCOc1cccc(CCC(=O)N2CCCNC(=O)[C@@H]2CC)c1,3.6589752,train
Cc1nc2ccccn2c1CNC(=O)NCc1nnc2n1CCC2,2.011759725,train
Cn1cc(-c2ccc(F)c(C(=O)NCC[C@H]3CCCC[C@H]3O)c2)cn1,4.72071526,train
O=C(Cc1ccccc1F)N1CCN(C(=O)c2cccc3c2CCC3)CC1,3.98440303,train
Cc1cnn(CC2CN(C(=O)NC(C)c3ccc(C)c(F)c3)CCO2)c1,4.598900168,train
Cc1ccccc1C(=O)N1CCCC(CO)(Cc2ccccc2)C1,4.614776755,train
Cc1ccc(-c2noc(C3CC34CCOC4)n2)cc1N1CCCC1,4.729411482,val
COc1c(C(=O)NC2CCCCC2CO)cccc1[N+](=O)[O-],3.570273268,val
CC(NC(=O)C1CC(C(=O)[O-])C1)c1ccc2c(c1)CCCC2,2.102803447,train
Cc1nnc(-c2cccc(-c3noc(C4(C)CCCO4)n3)c2)[nH]1,3.7607239,train
Cc1noc(C)c1CC(C)NC(=O)N1CC(=O)N(CC2CC2)C1,3.450019785,train
CC(NCc1nc2ccccc2n1C(F)F)c1nc2ccccc2n1C(F)F,5.50840485,train
Cc1noc(C)c1C(=O)NC1CCN(c2ccccc2C(F)(F)F)C1,4.713501417,train
Cc1nc2ccccc2c(C)c1C(=O)N1CCN(C(=O)C2CC2)C1,2.600097542,train
CN(C)c1ncccc1CNC(=O)NC1(c2ccccc2)CC1(C)C,4.371734838,train
COc1ccccc1OC1CCCN(C(=O)c2cc(O)ccn2)C1,2.706600332,train
Cc1c(CC(=O)N2CCOCC2CC2CC2)nnn1-c1ccccc1,3.033108745,train
COc1ccc2c(c1)C(C(=O)Nc1nccnc1C(C)C)CC2,3.682257762,train
COCc1ccc(C2COCCN2C(=O)c2ncc(C)cc2C)o1,2.504521725,train
CCc1nn(C)cc1C(=O)NCc1csc(-c2ccco2)n1,3.977199077,train
Cc1nn(C)c(C)c1CC(C)c1nc(-c2ccc3c(c2)CCO3)no1,4.687758525,val
COc1csc(C(=O)NC2CCN(CCc3ccccc3)CC2)c1,4.64335551,val
Cn1nc(C(=O)N[C@@H]2C[C@H]2c2cccc(F)c2)cc1C1CC1,5.793987925,train
CCc1cc(NC(=O)N2CCC3(CC2)C(C)=Nc2ccccc23)no1,4.542753272,train
COc1nn(C)cc1CNC(=O)C1COCCN1C1CCCC1,2.008084975,train
O=C(Nc1cnn(C2CCC2)c1)C1CC(=O)N(C2CCCC2)C1,3.137748022,train
COc1cccc(-c2cc(CNC(=O)[C@H]3OC[C@H]4CCC[C@H]43)on2)c1,4.698830915,val
COc1cc(C)ccc1C(=O)N1CCC([C@@H]2CC[C@H](C(N)=O)O2)CC1,3.614910297,val
CN1CCOC(CN(CC2CC2)S(=O)(=O)c2ccc3c(c2)CCCO3)C1,4.405505878,train
COC1(CO)CCN(c2nnnn2Cc2ccc(F)c(F)c2)CC1,2.93698273,val
O=C(Nc1ccc(-n2nn[nH]c2=O)cc1)c1cc(F)ccc1Cl,3.849639655,train
Cc1ccc2cccc(S(=O)(=O)N3CCC=C(c4cnn(C)c4)C3)c2n1,5.335482225,train
Cc1cccc2c1OCC[C@H]2NC(=O)NCc1ccccc1CC(F)(F)F,2.076084757,train
c1cn2cncc2cc1-c1noc(C2CC23CCOC3)n1,4.43482326,train
CCN(C(C)Cc1ccc(OC)cc1)S(=O)(=O)c1ccccc1-c1ccno1,6.117137813,train
Cc1cccn2cc(C(=O)Nc3c4c(nn3C)CCCC4)cc12,4.398702007,train
COc1cccc(C2CCN(C(=O)Cc3cc(C)on3)CC2)c1,3.78657058,train
CCn1cc(C2CN(C(=O)c3coc4ccccc34)CCO2)cn1,4.217491097,train
CCCOc1cccc(CCNC(=O)C2CC(=O)N(Cc3ccccn3)C2)c1,3.709615847,train
COc1ccc(C2CCN(C(=O)c3ccc(C)c(NC(=O)c4ccccc4)c3)CC2)cc1,5.390363585,train
CC(C)(C)c1cc2n(n1)CCN(C(=O)c1nccc3ccccc13)C2,3.73684695,val
CO[C@H]1C[C@@H](CN2CCCC2)N(c2ncnc3ccccc23)C1,4.669072857,val
COc1nn(C)cc1CNC(=O)[C@H]1CCO[C@@H]1c1ccnn1C(C)C,2.47539676,train
COc1ccc(C2CCCN2C(=O)c2nccc3occc23)cc1F,4.528305637,train
COc1ccc(S(N)(=O)=O)cc1C(=O)N1CCN(CC2CC2)CC1,2.49815474,train
Cc1nccc(NC2CCN(c3ccc(F)c(Cl)c3)C2)n1,5.109494788,train
COc1ccc(F)cc1C(=O)NC1CCN(c2ncccc2Cl)C1,4.655252147,train
O=C(NC[C@]1(c2ccccc2)C[C@H](O)C1)Nc1nnc(C2CC2)s1,4.168835715,train
CC1c2nncn2CCN1C(=O)c1ccc(C(F)F)c(F)c1,1.948869072,train
CC1C(=O)N(Cc2noc(C(C)(C)C)n2)C(=O)c2ccccc21,3.74292473,val
Cc1oc(C(C)(C)C)cc1C(=O)N1CCc2c(ncn2C)C1,4.619517248,train
Cc1cccc(S(=O)(=O)N2CC=C(c3c[nH]c4ncccc34)CC2)c1,5.322390977,train
O=C(Cc1ccc(Br)cc1F)NCCCNc1ccccn1,4.80337406,train
CN(CC1CC1)S(=O)(=O)Nc1ccc(F)cc1OCC(F)F,4.97790941,train
CCn1c(-c2cc3c(s2)CCC(C)C3)nnc1N1CCCN(C(C)=O)CC1,4.350963965,train
Cc1nnnn1-c1cccc(NC(=O)c2ccccc2-n2ccnn2)c1,3.953533618,train
O=C(O)c1ccc(C(=O)NCc2ccc(-c3ccn[nH]3)cc2)cc1,3.048572295,train
Cc1cc(-c2cc(C(=O)NCc3ccnc(-n4cccn4)c3)c3c(C)noc3n2)c(C)s1,4.273543913,train
CN1CCC(c2cn(Cc3ccc(C(F)(F)F)cc3)nn2)CC1,2.191223905,train
COc1ccc2[nH]nc(NC(=O)c3ccn(-c4ccc(F)cc4F)n3)c2c1,4.940161857,train
O=C(Nc1ccn(-c2ncccc2Cl)n1)c1cccc(F)c1Br,4.18503508,train
O=C1CCC(NC(=O)c2c3c(nc4ccccc24)CCCC3)C(=O)N1,2.977944008,train
CCCN1C(=O)CCc2cc(NS(=O)(=O)c3cccc(C(=O)O)c3)ccc21,2.494400348,train
O=C(CCC1CCNCC1)Nc1ccc(-n2ccnc2)cc1,5.121493932,train
COc1ccccc1C(C)NC(=O)CN1CCCC1Cn1cncn1,4.827659123,train
OC1CCN(Cc2cn(Cc3csc(-c4ccoc4)n3)nn2)CC1,1.915662495,train
CC(C(=O)NC(C)(C)C(=O)Nc1ccccc1)c1ccccc1F,3.885736442,train
CCC1(Cn2cc(-c3cccc(C(F)(F)F)n3)nn2)COC1,3.715800537,train
CC1CCCCN1C(=O)CN1CCN(c2ccc(C(N)=O)nn2)CC1,2.149771208,train
Cc1cc(NC(=O)c2nn[nH]c2-c2ccccc2)cc(N2CCN(C(C)C)CC2)c1,2.142141725,train
Cn1nc(CNC(=O)Nc2cccnc2-c2ccccc2)cc1C1CC1,4.391219565,train
Cc1cccc(NC(=O)N2CCN(C(=O)c3cnc4snc(C)c4c3)CC2)c1,4.117966995,train
COc1cc(C(=O)NC2CCCN(c3cnn(C)c3)C2)ccc1C,4.572688002,val
CCCc1cc(C(=O)NC2CCN(c3ccccc3F)C2)cc(=O)[nH]1,4.798132707,train
O=C(NCc1ccccc1-c1ccncc1)C(O)c1cccc(C(F)(F)F)c1,5.879786,val
CC(C)n1ncc2cc(NS(=O)(=O)c3cncc(Cl)c3)cnc21,3.83959974,train
Cc1c(C(=O)N2CCCC(S(N)(=O)=O)C2)nnn1-c1cccc2ncccc12,2.472731802,train
COc1ccccc1C1(CNC(=O)N2CCCN(C(=O)C3CC3)CC2)CCC1,5.13874227,val
COCc1nc(C(=O)N2CCN(C(=O)c3ccc(C)c(F)c3)CC2)cs1,4.10103707,train
O=C(c1cc(-c2ccccn2)ns1)N1CCCC(c2cc(O)cc(F)c2)C1,5.590621373,train
Cc1ccc(CNC(=O)COc2ccc(S(=O)(=O)NC(=O)Cc3ccc(C)cc3)cc2)cc1,4.50062413,val
Cc1ccc(-c2cncc(C(=O)NCc3cscn3)c2)cc1,4.972708687,train
CN(C)c1cccc(CNC(=O)C2CN(C(=O)C3CCCCC3)C2)n1,3.867745165,train
Cc1ccc(CNC(=O)Nc2nnc(-c3ccccn3)s2)c(OC(C)C)c1,4.731188185,train
CC1CN(C(=O)c2cc3[nH]c(-c4ccccc4)cc(=O)n3n2)CC(=O)N1C,1.97476065,train
COc1cccn2ncc(C(=O)NC(C)c3noc(C(F)F)n3)c12,4.651616657,train
O=C(C(O)c1cccc(C(F)(F)F)c1)N1CCc2c(nc[nH]c2=O)C1,3.151742175,train
O=C1CN(C(=O)CCC(=O)N2CCC2c2ccccc2)c2ccccc2N1,3.902099,train
CO[C@@H](C(=O)N1CCCC1c1cn(C)nc1C)c1ccccc1,3.070356283,val
Cc1sc(=O)n(CC(=O)Nc2cnn(CC(=O)NC3CC3)c2)c1-c1ccc(F)cc1,4.049433908,train
CC(C)(C)c1nc(-c2nc3cccc(F)c3c(=O)[nH]2)co1,3.486464575,train
O=C(COc1cccc(Cl)c1)Nc1cncc2ccccc12,5.020160455,train
Cc1ccc(C)c(NC(=O)C(c2ccccc2)N2CCC(c3nnc4ccccn34)CC2)c1,4.82542266,train
Cc1cn(Cc2ccccc2)nc1NC(=O)c1cc2c(cc1F)NC(=O)CC2,4.402697055,train
COc1cc(Cl)ccc1NC(=O)c1cccc(Nc2cnccn2)c1,5.687596183,train
O=C(Nc1cccc(N2CCNC2=O)c1)N1Cc2ccccc2C(c2ccccc2)C1,5.0041259,train
O=C(Nc1ccc(-n2cccn2)c(F)c1)c1ccnn1-c1ccccc1,4.31156113,train
Cc1nocc1C(=O)N1CCC(NC(=O)c2ccc(F)cc2)CC1,2.049795582,val
CC(=O)N1CCCC(C(=O)Nc2cc(C(F)(F)F)n(C)n2)C1,2.006495287,train
CCn1cnc2c1CCN(C(=O)Nc1cnc(-c3ccccc3)nc1)C2,4.196689665,train
Cc1cc(NCc2ccc(S(N)(=O)=O)cc2C)nc(C2CCC2)n1,4.784348923,train
CC(C)CCOc1ccc(S(=O)(=O)N2CC(=O)Nc3ccccc32)cc1,5.477680473,train
O=C(Nc1c[nH]nc1C1CCCN(c2nccs2)C1)C1CCCC1,4.900247812,train
Cc1cc(C(=O)NC[C@@H]2CC(=O)N(C(C)(C)C)[C@H]2c2cnn(C)c2)cs1,4.205970705,train
COc1ccc(Br)cc1S(=O)(=O)Nc1ccccc1C(C)C,5.366531287,train
O=C(Nc1ccc(Cl)c(OC(F)F)c1)c1cc(N2CCOCC2)ncn1,3.572985558,train
O=C(CN1CC(O)CC1CO)NC(=O)Nc1ccc2c(c1)OCCO2,2.033877163,train
COC1(C(=O)N2CC(=O)Nc3ccccc3C2)CCCCCC1,4.71636974,train
O=C(c1ccc2c(c1)CCCN2)N1CCCCC1C(F)F,4.60005939,train
Cn1c(=O)c2cc(C(=O)Nc3n[nH]c4cc(O)ccc34)n(C)c2n(C)c1=O,3.472278307,train
NC(=O)c1cc(NC(=O)c2csc(C3CCCCC3)c2)c[nH]1,4.498467292,train
O=S(=O)(c1ccc(CNC2CCC23CCC3)cc1)N1CCOCC1,4.232497217,train
COc1ccc(C2(CNC(=O)c3cn(C)nc3C3CC3)CCC2)cc1,4.23196836,train
Cc1cc(NS(=O)(=O)c2cc(F)ccc2OC(C)C)cnc1C,5.016634348,train
CC(C)c1nccc(N2CCN(c3cccc4[nH]c(=O)[nH]c34)CC2)n1,4.891540345,train
CN(C(=O)c1cc2c(Cl)cncc2s1)C(CO)Cc1ccccc1,5.467650543,val
Cc1ncoc1CNS(=O)(=O)c1cccc2c1OCCO2,4.390583823,train
Cc1ccc2[nH]c(C(=O)N3CCNC(=O)C3c3ccccc3F)cc2c1,4.47611362,train
CC1(C)CC(Nc2ncnc3c2oc2ccccc23)CCS1(=O)=O,3.799369833,train
CCOc1ccc([C@@H]2C[C@H]2NC(=O)c2cnn3ccncc23)cc1,4.731058982,train
O=C1CCCN1c1ccc(S(=O)(=O)Nc2cccc(O)c2)cc1,6.120009353,train
O=C(CCC1NC(=O)NC1=O)NCc1coc(-c2ccccc2)n1,2.16511723,train
COc1ccc(C2CN(C(=O)Nc3ccc(C(F)(F)F)nc3)CCO2)cc1,4.552269062,train
Cc1cc(C(=O)NC(CO)Cc2c[nH]c3ccccc23)cc([N+](=O)[O-])c1,4.79947084,train
OCC(Nc1ncnc2c1oc1ccccc12)c1c(F)cccc1F,4.932542547,train
O=C(NC1CC1)[C@H]1C[C@H]2OCC[C@H]2N1C(=O)c1occ2c1CCC2,2.039378205,train
CC(NC(=O)C1CCC(F)(F)CC1)c1ccc2c(c1)CCC(=O)N2,2.152932452,train
Cc1ccc(F)c2[nH]c(C(=O)NC(CC3CC3)C(=O)O)cc12,1.909049648,train
CN(c1ccccc1)c1ccc(C(=O)N2CCC(NC(=O)c3ccsc3)CC2)cn1,4.636018297,train
CS(=O)(=O)CC(NC(=O)c1ccc2n[nH]c(=O)n2c1)c1ccccc1,4.749361282,train
Cc1ccn2ncc(C(=O)N[C@H]3C[C@H](c4ccccc4Cl)C3)c2c1,5.08107991,train
Cc1cc(N2CCN(C(=O)c3ccc(C(N)=O)nc3)CC2)nc(C(C)C)n1,3.180861255,train
CCOC(=O)[C@H]1CCC[C@H]1NC(=O)c1n[nH]c2nc[nH]c(=O)c12,2.129290123,train
O=C(NC1CCCN(c2ncccn2)C1)c1c[nH]nc1-c1ccc(F)cc1,4.215949635,train
Cc1c(S(=O)(=O)N(C)Cc2cc(-c3ccccc3)[nH]n2)cnn1C,5.017321528,train
Cc1ccc2c(c1)CN(C(=O)Nc1cc(C)n(C(C)C)n1)CCO2,4.73647948,train
CC(C)(C)C(O)CNC(=O)NCc1ccnc(OC(F)F)c1,3.73107955,train
O=C(c1cc[nH]c(=O)c1)N1CCCN(C(=O)c2ccccc2F)CC1,2.28030019,train
CC(NS(=O)(=O)c1cccc(-c2ccccc2)c1)C(=O)O,1.960407922,train
Cn1cnc2c1CCN(C(=O)c1nc(-c3cccs3)n(-c3ccccc3)n1)C2,5.790067677,train
CC(NS(=O)(=O)c1cnn(C)c1)c1nc(C(C)(C)C)cs1,4.18748671,train
O=C(c1cncc(O)c1)N1CC(Cc2ccc(Br)cc2)C1,5.659422285,train
CNC(=O)COc1cccc(CNC(=O)CNC(=O)c2cccs2)c1,3.129496105,val
O=C(Cn1c(=O)oc2ccc(F)cc21)N1CCC(C(=O)N2CCCC2)CC1,3.15698588,val
Cn1cc([C@H]2[C@H](CNc3ccc(OC(F)F)cn3)CC(=O)N2C(C)(C)C)cn1,3.92268027,train
CC(Oc1ccc(Br)cc1)C(=O)NC1CCCCC1CO,4.5297972,val
CN1CC(c2nc(-c3ccc(N4CCOCC4)nc3)no2)NCC1=O,2.543313735,train
Cc1cccc(CNC(=O)N2CCN(c3cc(N4CCOCC4)ncn3)CC2)n1,3.627796287,train
CC1=C(C)CN(C(=O)NCC(=O)N2CCc3ccccc32)CC1,4.36293801,train
CCOc1ccc(OCC)c(S(=O)(=O)Nc2cc(Cl)ccc2OC)c1,5.23243486,train
O=C(Cn1nc2ccccn2c1=O)N[C@@H]1CCCc2cccnc21,2.29783854,train
Cc1ccc2c(C(=O)N3Cc4cn[nH]c4CC(C)(C)C3)cnn2c1C,4.46510702,train
O=C(CCc1ccccn1)NC1(c2ccccc2F)COC1,3.982128397,train
Cc1cccc(C(=O)Nc2cc(N3CCN(C)CC3)ccn2)n1,3.623927055,train
Cc1cc(C(=O)N2CCC(O)(c3ccc(F)cc3)C2)c2n[nH]cc2c1,4.6176576,train
Cn1nncc1S(=O)(=O)NCC1CCCc2ccccc21,5.277013402,val
CC(C)C(=O)Nc1nc(CC(=O)N2CCCN(C)c3cc(F)ccc32)cs1,4.848011697,train
CC1(C)CN(C(CNC(=O)c2cnn3cccnc23)c2ccc(Cl)cc2)CCO1,4.989170973,train
CN(C(=O)c1cc2c(C(F)F)nn(C)c2s1)C1CCCc2c1cnn2C,4.201260333,train
CNC(=O)c1cc2cc(NC(=O)c3nc4n(n3)CCCN4)ccc2[nH]1,3.310591548,val
COc1ccc2onc(CC(=O)NCc3cc(C4CC4)n(C)n3)c2c1,5.90317757,train
CCn1cc(C(=O)NC2(c3ccccc3F)COC2)c(C2CC2)n1,4.118239693,train
CC(C)c1c(NC(=O)N2CCS(=O)(=O)C3(CCCCC3)C2)cnn1-c1ccccc1,4.09391884,train
CCc1nc(OC)ccc1NC(=O)c1ccc2c(c1)CCC(=O)N2,3.908834795,train
Cn1ncc2cc(C(=O)NCc3nc4c(s3)CCCC4)cnc21,4.514640392,train
O=C(Cc1cccc(C(F)(F)F)n1)Nc1ccc(CCO)cc1,4.14580803,train
CCC1(NC(=O)CC2CC(=O)Nc3ccccc32)CCOCC1,2.563085898,train
Cn1ncnc1C1(O)CN(C(=O)c2ccnc(-c3ccco3)c2)C1,2.898912167,train
O=C(NCc1c[nH]c(=O)c2ccccc12)c1cnn(C2CCC2)c1,3.540783025,train
Cc1nnnn1C(Cc1ccccc1)C(=O)NCc1cccc(=O)[nH]1,2.932106765,val
O=C(c1[nH]c2ccc(Cl)cc2c1Cl)N1CCC(O)(c2ccc(F)cc2)C1,5.313172212,train
CNC(=O)C1Cc2ccccc2N1C(=O)c1cccc(OCC(F)(F)F)n1,3.51014128,train
CCc1cccnc1C(=O)NCc1cc2ccccc2n(C)c1=O,4.369324348,train
Fc1cccnc1OC1CCN(c2nccnc2C(F)F)CC1,4.15287812,train
O=C(NCc1ccc(O)c(Cl)c1)C1(c2ccccc2)CCCO1,4.596748068,val
O=S(=O)(CC1CCCCO1)c1ccc2c(c1)OCCCO2,3.45135129,train
O=C1N(CCc2c[nH]c3c(Cl)cccc23)C(=O)C23CC(CN12)C3,4.1180029,train
O=C(N[C@H]1C[C@@H](C(=O)O)C1)C1CCN(C(=O)CCc2ccccc2)CC1,2.022024903,val
O=C(c1coc(=O)c2ccccc12)N1CCCC2(CCCc3ccccc32)C1,5.166013292,train
CC(C)c1ncc(C(=O)N2CCC(Cc3nc4ccccc4[nH]3)CC2)s1,4.251745728,val
Cc1ccn2ncc(C(=O)N3CCC(CS(N)(=O)=O)C3)c2c1,2.372585658,train
CSC1CCN(C(=O)CCn2cnc3c(C)cccc3c2=O)CC1,4.521543053,train
Cn1nc(C2CCCCC2)cc1NC(=O)c1cccnc1O,4.864202275,train
Cc1cc(C(=O)N2CCN(C(=O)C3CC3)CC2(C)C)cc(C)c1OCC(=O)O,2.095021727,train
O=C(Nc1cnn(Cc2ccccc2)c1)N1CCC(n2ccnc2)CC1,5.196100575,train
O=C(Cc1cccc2cnccc12)NC1CCOC12CCCC2,5.291513818,train
CN1C(=O)CC[C@@H]1C(=O)N1CCN(c2cccc3[nH]c(=O)[nH]c23)CC1,2.11736658,val
O=C(N[C@H]1C[C@@H](C(=O)O)C1)c1cc2ccccc2c(=O)[nH]1,2.113175098,train
CC(C)(O)CN1CCN(C(=O)NCC2CCN(c3ccncc3)CC2)CC1,3.530049412,train
COc1ccc(C)cc1S(=O)(=O)Nc1cc(Cl)cc(Cl)c1,5.9941916,train
COCC1COCCN1C(=O)c1cccc(Oc2nccs2)c1,4.1690063,train
CCn1nc(C)c(CC(=O)N2C[C@H]3CCC[C@@]3(C(N)=O)C2)c1C,1.990420455,train
c1nc(NCc2ccc3c(c2)OCO3)c2nnn(C3CC3)c2n1,5.673624075,train
Cc1ccccc1C(C)C(=O)NCc1nc(C(N)=O)co1,2.066564797,train
COC(=O)c1ccccc1C(=O)Nc1nnc(-c2ccccn2)s1,2.75306095,train
O=C(c1cc(F)c(Cl)cc1F)N1CC(CO)C(CCO)C1,4.007604807,train
O=C(c1cc(F)c(F)c(O)c1F)N1CCC(c2cc(O)[nH]n2)C1,1.95935075,train
O=C(c1ccc2cccnc2c1)N1CCC2(C1)CN(C(=O)c1cncc(F)c1)C2,3.987420957,train
O=C(Nc1cc(F)cc(N2CCOCC2)c1)N[C@]12CCC[C@H]1CNC2,3.970082812,train
Cn1cc([C@@H]2CN(C(=O)c3ccccc3C3(C)CC3)C[C@H]2CO)cn1,4.425940018,val
Cc1c(C(=O)N2CC(O)C3(CC3)C2)nnn1Cc1ccc(C(F)(F)F)cc1,3.504104825,train
CN(Cc1cc(-c2ccccc2)[nH]n1)C(=O)c1cc(C2CC2)[nH]n1,4.09443821,train
O=C(COc1ccc2c(c1)CCCC2)NC1CCCCC1,4.796981957,train
O=C1NCC2(CCN(c3ncnc4[nH]ccc34)CC2)Oc2ccccc21,4.391129627,val
Cn1ccc2cccc(NC(=O)C3(C)CCNC(=O)C3)c21,2.27816596,val
CC1CN(CC(O)CNc2ccnc(-c3ccc(F)cn3)n2)CCO1,2.87160388,train
COCC1COCCN1C(=O)c1ccc(N2CCNC2=O)c(C)c1,2.090711403,train
CSc1[nH]c(=O)c(C(=O)N2Cc3ccccc3OCC2C)cc1C#N,2.74205837,train
COc1ccc(S(=O)(=O)N2CCN(C(=O)c3cc(=O)[nH]c4cc(F)ccc34)CC2)cc1,4.767516247,train
O=C(NCC(CC1CC1)C(=O)O)c1ccc2ccncc2c1,2.584018463,val
CNC(=O)C[C@@H]1CN(C(=O)c2ccc3cc(-c4ccccc4)[nH]c3c2)C[C@H]1O,4.533964183,train
CC1(c2cccc(-c3noc(C4CCCN(C(=O)N5CCCC5)C4)n3)c2)NC(=O)NC1=O,3.621849465,train
Cc1nc2ccccc2c(NC(=O)CCC2CCOCC2)c1C(C)C,2.477014355,train
O=C(Cn1ccc2ccc(F)cc21)NCC1CCC2(CCOCC2)O1,4.431569957,train
Cc1nc2c(cc1C(=O)NCC1Cc3ccccc3O1)c(C)nn2C,4.06354625,train
Cn1c(=O)c(CNc2ccc(Cl)cn2)cc2ccccc21,3.923338353,train
Cc1nnc(-c2cccc(-c3noc(C4CC(=O)N(c5ccc6c(c5)CCC6)C4)n3)c2)[nH]1,5.248056232,train
CN1CCC[C@@H]1C(=O)NC/C=C/CNC(=O)c1ccc(C(N)=O)[nH]1,1.935252555,val
CN(C)CC(CO)NC(=O)c1ccccc1-c1ccncc1,3.143717265,train
